day,shopper_id,gender,age_group,entry_time,exit_time,dwell_min,sections_visited,n_sections,browsing_min,approached_fitting,used_fitting_room,fitting_wait_min,gave_up_fitting,joined_queue,initial_queue_position,queue_wait_min,abandoned_queue,reached_counter,purchased,funnel_stage
Friday,40,female,senior,12:17,14:59,162,Underwear;Hats & Handbags;Skirts & Dresses;Jeans,4,70,True,False,,True,True,2,6,True,False,False,queued
Friday,41,male,adult,12:18,12:31,13,Jeans,1,4,False,False,,False,False,,0,False,False,False,browsed
Friday,42,male,senior,12:19,13:02,43,Jeans;Hats & Handbags,2,7,False,False,,False,False,,0,False,False,False,browsed
Friday,43,female,adult,12:21,13:02,41,Jeans;Underwear;Stockings,3,26,False,False,,False,True,2,1,True,False,False,queued
Friday,44,male,young,12:23,13:45,82,Stockings;Underwear;Pants;Tops;Hats & Handbags,5,44,False,False,,False,True,3,6,False,True,True,purchased
Friday,45,female,adult,12:24,13:23,59,Underwear;Hats & Handbags,2,20,True,True,0,False,True,2,1,True,False,False,queued
Friday,46,female,adult,12:26,14:41,135,Jeans;Hats & Handbags;Pants;Skirts & Dresses,4,67,False,False,,False,False,,0,False,False,False,browsed
Friday,47,male,young,12:29,12:58,29,Hats & Handbags;Jeans;Pants,3,14,False,False,,False,False,,0,False,False,False,browsed
Friday,48,female,senior,12:31,15:44,193,Skirts & Dresses;Stockings;Pants;Underwear;Jeans;Tops;Hats & Handbags,7,94,True,True,0,False,True,3,7,False,True,True,purchased
Friday,49,female,senior,12:32,13:45,73,Stockings;Underwear;Skirts & Dresses,3,16,False,False,,False,True,4,11,False,True,True,purchased
Friday,50,female,senior,12:33,16:19,226,Underwear;Tops;Skirts & Dresses;Jeans;Hats & Handbags,5,108,True,True,0,False,True,2,4,False,True,True,purchased
Friday,51,female,senior,12:35,13:31,56,Jeans;Hats & Handbags;Underwear,3,19,False,False,,False,True,2,0,False,True,True,purchased
Friday,52,male,young,12:37,14:08,91,Skirts & Dresses;Underwear;Jeans;Tops;Hats & Handbags;Pants,6,39,False,False,,False,True,7,2,True,False,False,queued
Friday,53,female,young,12:41,14:15,94,Hats & Handbags;Skirts & Dresses;Pants;Underwear;Tops,5,41,True,False,,True,True,5,9,True,False,False,queued
Friday,54,male,young,12:45,13:32,47,Pants;Stockings,2,9,True,True,0,False,True,3,8,False,True,True,purchased
Friday,55,female,senior,12:46,14:35,109,Underwear;Pants;Stockings;Skirts & Dresses;Tops;Hats & Handbags,6,69,False,False,,False,False,,0,False,False,False,browsed
Friday,56,female,adult,12:50,14:32,102,Hats & Handbags;Tops;Stockings;Jeans;Underwear;Skirts & Dresses;Pants,7,58,False,False,,False,True,2,0,True,False,False,queued
Friday,57,female,adult,12:53,14:42,109,Hats & Handbags;Pants;Underwear,3,47,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,58,female,young,12:55,13:53,58,Jeans;Hats & Handbags;Tops;Pants,4,34,False,False,,False,True,1,0,False,True,True,purchased
Friday,59,female,adult,12:56,15:26,150,Jeans;Tops;Stockings;Underwear;Skirts & Dresses;Hats & Handbags;Pants,7,92,True,True,0,False,True,2,4,True,False,False,queued
Friday,60,male,senior,12:57,15:11,134,Stockings;Pants;Jeans;Tops;Skirts & Dresses;Underwear,6,63,False,False,,False,True,3,5,True,False,False,queued
Friday,61,male,adult,12:58,14:01,63,Stockings;Hats & Handbags;Pants;Underwear,4,23,True,False,,True,True,4,3,True,False,False,queued
Friday,62,male,adult,13:02,13:18,16,Hats & Handbags,1,4,False,False,,False,True,1,0,False,True,True,purchased
Friday,63,male,adult,13:03,14:05,62,Pants;Hats & Handbags;Stockings;Jeans,4,33,False,False,,False,True,6,4,True,False,False,queued
Friday,64,male,adult,13:05,13:54,49,Skirts & Dresses;Hats & Handbags;Tops,3,27,False,False,,False,False,,0,False,False,False,browsed
Friday,65,female,adult,13:08,13:37,29,Pants,1,8,False,False,,False,True,3,9,False,True,True,purchased
Friday,66,male,adult,13:09,13:39,30,Hats & Handbags;Tops,2,12,False,False,,False,False,,0,False,False,False,browsed
Friday,67,female,adult,13:10,15:08,118,Underwear;Tops;Jeans;Skirts & Dresses,4,55,False,False,,False,False,,0,False,False,False,browsed
Friday,68,female,young,13:17,14:35,78,Skirts & Dresses;Pants;Jeans;Underwear;Stockings;Tops,6,57,False,False,,False,True,2,2,True,False,False,queued
Friday,69,female,adult,13:18,14:42,84,Skirts & Dresses;Hats & Handbags;Jeans;Pants;Tops,5,42,False,False,,False,False,,0,False,False,False,browsed
Friday,70,male,adult,13:20,14:01,41,Underwear;Tops,2,14,False,False,,False,True,2,2,False,True,True,purchased
Friday,71,female,young,13:22,15:11,109,Stockings;Underwear;Skirts & Dresses;Jeans,4,48,True,False,,True,True,5,4,True,False,False,queued
Friday,72,female,adult,13:23,14:59,96,Skirts & Dresses;Pants;Stockings;Hats & Handbags;Jeans,5,47,False,False,,False,True,1,0,False,True,True,purchased
Friday,73,male,adult,13:25,14:33,68,Tops;Pants;Jeans;Stockings,4,35,False,False,,False,False,,0,False,False,False,browsed
Friday,74,male,young,13:31,14:01,30,Underwear;Stockings,2,10,False,False,,False,True,3,4,True,False,False,queued
Friday,75,female,adult,13:41,15:09,88,Underwear;Jeans;Pants;Skirts & Dresses,4,24,True,True,0,False,True,3,9,False,True,True,purchased
Friday,76,female,young,13:47,15:14,87,Tops;Stockings;Underwear,3,27,True,True,0,False,True,4,13,False,True,True,purchased
Friday,77,male,adult,13:51,14:17,26,Hats & Handbags,1,2,False,False,,False,True,6,11,False,True,True,purchased
Friday,78,male,adult,13:52,14:49,57,Tops;Pants;Hats & Handbags,3,15,False,False,,False,True,2,3,False,True,True,purchased
Friday,79,male,young,13:53,14:47,54,Hats & Handbags;Jeans;Skirts & Dresses,3,26,False,False,,False,False,,0,False,False,False,browsed
Friday,80,female,senior,13:56,17:10,194,Jeans;Hats & Handbags;Stockings;Pants;Skirts & Dresses,5,104,True,True,0,False,True,4,5,True,False,False,queued
Friday,81,male,adult,13:58,15:23,85,Stockings;Jeans;Skirts & Dresses,3,28,False,False,,False,True,3,8,True,False,False,queued
Friday,82,male,adult,14:00,14:58,58,Pants;Jeans;Underwear,3,33,False,False,,False,False,,0,False,False,False,browsed
Friday,83,male,senior,14:04,15:14,70,Skirts & Dresses;Stockings;Hats & Handbags,3,14,False,False,,False,True,5,4,True,False,False,queued
Friday,84,female,adult,14:14,16:19,125,Stockings;Pants;Skirts & Dresses;Jeans;Underwear;Tops,6,54,True,True,0,False,True,2,2,False,True,True,purchased
Friday,85,female,young,14:21,16:51,150,Stockings;Tops;Underwear;Jeans;Hats & Handbags;Pants,6,89,False,False,,False,True,2,6,False,True,True,purchased
Friday,86,male,senior,14:32,15:55,83,Underwear;Tops;Jeans,3,32,False,False,,False,False,,0,False,False,False,browsed
Friday,87,female,adult,14:39,18:19,220,Jeans;Hats & Handbags;Stockings;Skirts & Dresses;Tops;Pants;Underwear,7,119,True,True,0,False,True,2,3,False,True,True,purchased
Friday,88,male,adult,14:44,15:46,62,Skirts & Dresses;Tops;Jeans,3,17,False,False,,False,True,3,12,False,True,True,purchased
Friday,89,female,young,14:45,17:02,137,Tops;Hats & Handbags;Jeans;Skirts & Dresses;Pants,5,78,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,90,male,young,14:46,15:37,51,Tops;Skirts & Dresses;Stockings;Hats & Handbags;Pants,5,24,False,False,,False,False,,0,False,False,False,browsed
Friday,91,female,adult,14:55,16:32,97,Skirts & Dresses;Underwear;Pants;Tops,4,23,True,True,0,False,True,2,1,False,True,True,purchased
Friday,92,female,adult,14:57,16:49,112,Jeans;Stockings;Skirts & Dresses;Hats & Handbags;Tops;Pants,6,71,False,False,,False,True,4,5,True,False,False,queued
Friday,93,male,adult,15:01,15:50,49,Pants;Tops;Underwear,3,21,False,False,,False,True,3,7,False,True,True,purchased
Friday,94,female,young,15:02,16:00,58,Jeans;Tops;Pants;Underwear,4,35,False,False,,False,True,2,4,False,True,True,purchased
Friday,95,male,young,15:11,15:47,36,Stockings;Underwear;Hats & Handbags;Tops,4,20,False,False,,False,False,,0,False,False,False,browsed
Friday,96,male,young,15:12,15:36,24,Tops;Jeans,2,10,False,False,,False,True,3,0,True,False,False,queued
Friday,97,female,adult,15:16,17:50,154,Underwear;Tops;Stockings;Skirts & Dresses;Hats & Handbags;Pants;Jeans,7,92,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,98,male,adult,15:19,16:13,54,Hats & Handbags;Pants,2,15,False,False,,False,True,3,0,True,False,False,queued
Friday,99,male,adult,15:21,16:18,57,Jeans;Pants;Tops,3,29,False,False,,False,True,4,4,True,False,False,queued
Friday,100,female,adult,15:23,17:21,118,Pants;Jeans;Skirts & Dresses;Hats & Handbags;Tops;Stockings;Underwear,7,65,False,False,,False,True,4,0,True,False,False,queued
Friday,101,female,young,15:28,17:22,114,Underwear;Hats & Handbags;Stockings;Jeans;Skirts & Dresses,5,46,True,True,0,False,True,4,0,True,False,False,queued
Friday,102,male,young,15:31,16:01,30,Hats & Handbags,1,3,False,False,,False,True,1,0,False,True,True,purchased
Friday,103,female,senior,15:33,17:08,95,Jeans;Stockings;Tops;Skirts & Dresses,4,27,False,False,,False,True,3,10,False,True,True,purchased
Friday,104,female,young,15:36,16:18,42,Hats & Handbags;Tops,2,19,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,105,female,young,15:39,16:47,68,Skirts & Dresses;Pants,2,19,True,True,0,False,True,1,0,False,True,True,purchased
Friday,106,male,young,15:43,16:39,56,Jeans;Hats & Handbags;Skirts & Dresses;Underwear;Tops,5,32,False,False,,False,False,,0,False,False,False,browsed
Friday,107,female,young,15:50,18:08,138,Tops;Pants;Hats & Handbags;Jeans;Stockings;Skirts & Dresses,6,78,True,True,0,False,True,1,0,False,True,True,purchased
Friday,108,female,adult,15:51,17:48,117,Underwear;Pants;Stockings;Tops;Skirts & Dresses;Hats & Handbags,6,52,True,True,0,False,True,3,5,False,True,True,purchased
Friday,109,female,adult,15:54,16:50,56,Stockings;Underwear;Tops,3,27,False,False,,False,False,,0,False,False,False,browsed
Friday,110,male,adult,15:56,16:55,59,Tops;Pants;Jeans,3,19,True,True,0,False,True,3,1,True,False,False,queued
Friday,111,male,adult,15:59,17:26,87,Hats & Handbags;Jeans;Pants,3,15,True,True,0,False,True,5,0,True,False,False,queued
Friday,112,male,senior,16:07,17:27,80,Stockings;Pants;Underwear,3,28,True,False,,True,True,3,7,True,False,False,queued
Friday,113,female,adult,16:08,17:32,84,Hats & Handbags;Underwear;Skirts & Dresses,3,27,False,False,,False,True,2,2,True,False,False,queued
Friday,114,male,senior,16:10,17:23,73,Pants;Underwear,2,26,False,False,,False,True,3,10,False,True,True,purchased
Friday,115,female,young,16:12,18:18,126,Jeans;Skirts & Dresses;Stockings;Hats & Handbags;Tops;Pants,6,53,True,True,0,False,True,2,3,True,False,False,queued
Friday,116,male,adult,16:15,16:37,22,Stockings,1,4,False,False,,False,True,1,0,False,True,True,purchased
Friday,117,male,adult,16:17,17:58,101,Hats & Handbags;Pants;Skirts & Dresses;Tops;Underwear,5,46,False,False,,False,False,,0,False,False,False,browsed
Friday,118,female,senior,16:23,19:23,180,Stockings;Underwear;Skirts & Dresses;Hats & Handbags,4,93,True,True,0,False,True,3,2,True,False,False,queued
Friday,119,male,senior,16:24,18:03,99,Stockings;Tops;Pants;Hats & Handbags,4,29,True,False,,True,True,2,5,False,True,True,purchased
Friday,120,male,senior,16:25,18:31,126,Tops;Pants;Jeans;Stockings;Hats & Handbags,5,56,True,True,0,False,True,1,0,False,True,True,purchased
Friday,121,female,young,16:27,17:47,80,Skirts & Dresses;Underwear;Stockings;Jeans;Hats & Handbags;Tops,6,44,True,True,0,False,True,2,0,True,False,False,queued
Friday,122,female,adult,16:28,19:05,157,Jeans;Tops;Underwear;Pants;Stockings;Hats & Handbags;Skirts & Dresses,7,78,False,False,,False,True,2,5,False,True,True,purchased
Friday,123,female,adult,16:29,18:37,128,Pants;Stockings;Skirts & Dresses;Jeans,4,50,True,False,,True,True,1,0,False,True,True,purchased
Friday,124,female,adult,16:30,17:41,71,Pants;Jeans,2,15,True,True,0,False,True,2,3,False,True,True,purchased
Friday,125,male,senior,16:31,18:05,94,Skirts & Dresses;Underwear;Jeans;Hats & Handbags,4,23,True,False,,True,True,2,4,False,True,True,purchased
Friday,126,male,adult,16:33,17:07,34,Skirts & Dresses;Hats & Handbags,2,14,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,127,female,adult,16:35,17:08,33,Pants,1,8,False,False,,False,True,2,12,False,True,True,purchased
Friday,128,female,senior,16:36,17:32,56,Tops;Underwear;Pants;Stockings,4,16,True,False,,True,True,3,9,False,True,True,purchased
Friday,129,female,senior,16:40,17:25,45,Tops;Pants,2,15,True,False,,True,True,2,2,False,True,True,purchased
Friday,130,female,young,16:41,17:40,59,Jeans;Skirts & Dresses;Stockings,3,32,True,False,,True,True,2,0,True,False,False,queued
Friday,131,female,young,16:48,19:03,135,Skirts & Dresses;Underwear;Pants;Tops;Stockings;Jeans,6,77,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,132,male,adult,16:49,17:12,23,Jeans;Underwear,2,10,False,False,,False,True,2,0,True,False,False,queued
Friday,133,female,senior,16:51,17:27,36,Stockings;Pants,2,15,False,False,,False,False,,0,False,False,False,browsed
Friday,134,female,young,16:53,17:36,43,Skirts & Dresses;Jeans;Hats & Handbags,3,24,False,False,,False,False,,0,False,False,False,browsed
Friday,135,male,young,16:57,18:14,77,Stockings;Hats & Handbags;Skirts & Dresses;Underwear;Pants,5,34,False,False,,False,True,3,0,True,False,False,queued
Friday,136,male,senior,16:58,19:36,158,Skirts & Dresses;Tops;Jeans;Hats & Handbags;Stockings,5,58,False,False,,False,True,2,5,False,True,True,purchased
Friday,137,female,adult,16:59,18:29,90,Skirts & Dresses;Hats & Handbags;Jeans,3,50,True,True,0,False,True,2,0,True,False,False,queued
Friday,138,male,young,17:04,17:34,30,Tops;Hats & Handbags;Pants,3,16,False,False,,False,True,3,0,True,False,False,queued
Friday,139,female,adult,17:06,18:54,108,Tops;Underwear;Jeans;Skirts & Dresses,4,43,True,True,0,False,True,3,6,False,True,True,purchased
Friday,140,female,young,17:08,18:42,94,Pants;Stockings;Underwear;Jeans;Hats & Handbags,5,35,True,True,0,False,True,1,0,False,True,True,purchased
Friday,141,male,adult,17:12,17:25,13,Underwear,1,2,False,False,,False,False,,0,False,False,False,browsed
Friday,142,male,young,17:17,18:04,47,Jeans;Pants;Tops;Underwear;Hats & Handbags,5,28,False,False,,False,False,,0,False,False,False,browsed
Friday,143,male,adult,17:23,18:29,66,Jeans;Tops;Pants;Hats & Handbags,4,24,False,False,,False,False,,0,False,False,False,browsed
Friday,144,male,young,17:34,18:48,74,Hats & Handbags;Stockings;Jeans;Underwear;Tops,5,48,False,False,,False,True,3,0,True,False,False,queued
Friday,145,male,young,17:37,19:05,88,Hats & Handbags;Stockings;Tops;Skirts & Dresses;Pants;Jeans,6,56,False,False,,False,True,2,3,True,False,False,queued
Friday,146,male,senior,17:38,18:30,52,Pants;Underwear;Hats & Handbags,3,18,False,False,,False,False,,0,False,False,False,browsed
Friday,147,male,young,17:39,18:27,48,Skirts & Dresses;Stockings;Underwear,3,19,False,False,,False,False,,0,False,False,False,browsed
Friday,148,female,young,17:43,,,Hats & Handbags;Underwear;Stockings;Jeans;Pants;Skirts & Dresses;Tops,7,109,True,True,0,False,True,2,4,False,True,True,purchased
Friday,149,female,senior,17:51,18:56,65,Jeans;Stockings;Hats & Handbags,3,31,False,False,,False,False,,0,False,False,False,browsed
Friday,150,female,adult,17:55,19:27,92,Hats & Handbags;Jeans,2,20,True,True,0,False,True,4,5,True,False,False,queued
Friday,151,male,adult,17:57,19:04,67,Hats & Handbags;Stockings;Skirts & Dresses,3,15,False,False,,False,False,,0,False,False,False,browsed
Friday,152,female,adult,17:58,18:59,61,Pants;Stockings,2,12,True,True,0,False,True,3,1,True,False,False,queued
Friday,153,male,young,18:01,18:21,20,Skirts & Dresses;Pants,2,11,False,False,,False,False,,0,False,False,False,browsed
Friday,154,male,senior,18:08,19:12,64,Stockings;Skirts & Dresses,2,4,False,False,,False,True,3,11,False,True,True,purchased
Friday,155,female,adult,18:10,20:41,151,Skirts & Dresses;Stockings;Hats & Handbags;Pants,4,59,True,True,0,False,True,2,0,False,True,True,purchased
Friday,156,male,adult,18:11,18:48,37,Hats & Handbags;Tops,2,14,False,False,,False,True,2,3,False,True,True,purchased
Friday,157,female,young,18:12,19:18,66,Skirts & Dresses;Hats & Handbags;Stockings;Jeans;Pants,5,36,False,False,,False,True,1,0,False,True,True,purchased
Friday,158,male,adult,18:21,18:26,5,Tops,1,4,False,False,,False,False,,0,False,False,False,browsed
Friday,159,male,young,18:31,19:29,58,Pants;Hats & Handbags;Jeans,3,28,False,False,,False,False,,0,False,False,False,browsed
Friday,160,female,adult,18:47,20:54,127,Hats & Handbags;Stockings;Skirts & Dresses;Tops;Underwear;Pants,6,42,False,False,,False,False,,0,False,False,False,browsed
Friday,161,female,adult,18:53,20:21,88,Jeans;Tops;Stockings;Skirts & Dresses;Hats & Handbags,5,38,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,162,female,young,19:33,,,Stockings;Tops;Underwear;Pants,4,64,False,False,,False,False,,0,False,False,False,browsed
Friday,163,female,adult,19:39,20:57,78,Pants;Tops;Stockings,3,25,True,True,0,False,True,1,0,False,True,True,purchased
Friday,164,male,adult,19:41,,,Hats & Handbags;Underwear;Stockings;Tops,4,31,False,False,,False,False,,0,False,False,False,browsed
Friday,165,male,adult,19:42,20:30,48,Pants;Stockings,2,9,True,True,0,False,True,1,0,False,True,True,purchased
Friday,166,female,adult,19:53,,,Underwear;Tops;Stockings,3,26,True,True,0,False,True,2,3,False,True,False,at_counter
Friday,167,male,young,19:59,,,Tops;Jeans;Hats & Handbags;Stockings,4,20,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,168,male,adult,20:00,20:08,8,Skirts & Dresses,1,3,False,False,,False,False,,0,False,False,False,browsed
Friday,169,female,senior,20:01,,,Hats & Handbags;Skirts & Dresses;Jeans,3,36,False,False,,False,False,,0,False,False,False,browsed
Friday,170,female,senior,20:08,,,Hats & Handbags;Underwear;Tops,3,23,False,False,,False,False,,0,False,False,False,browsed
Friday,171,female,young,20:11,,,Hats & Handbags;Tops;Jeans;Stockings,4,37,False,False,,False,False,,0,False,False,False,browsed
Friday,172,female,young,20:45,,,Stockings,1,10,False,False,,False,False,,0,False,False,False,browsed
Saturday,1,male,young,10:02,10:24,22,Hats & Handbags,1,4,False,False,,False,True,1,0,False,True,True,purchased
Saturday,2,female,young,10:08,12:23,135,Jeans;Hats & Handbags;Stockings;Pants;Tops;Skirts & Dresses,6,71,True,True,0,False,True,2,3,False,True,True,purchased
Saturday,3,female,young,10:11,10:39,28,Hats & Handbags;Skirts & Dresses,2,12,False,False,,False,True,1,0,False,True,True,purchased
Saturday,4,female,senior,10:24,10:46,22,Skirts & Dresses,1,3,False,False,,False,True,2,1,False,True,True,purchased
Saturday,5,female,senior,10:25,13:19,174,Skirts & Dresses;Stockings;Hats & Handbags;Tops;Jeans,5,84,True,True,0,False,False,,0,False,False,False,used_fitting
Saturday,6,female,adult,10:40,11:31,51,Pants;Stockings;Tops;Underwear,4,17,False,False,,False,True,1,0,False,True,True,purchased
Saturday,7,male,senior,10:47,11:48,61,Underwear;Skirts & Dresses,2,11,False,False,,False,True,1,0,False,True,True,purchased
Saturday,8,male,young,10:48,11:00,12,Tops,1,2,False,False,,False,True,1,0,False,True,True,purchased
Saturday,9,male,adult,10:51,12:08,77,Tops;Stockings;Jeans;Underwear;Skirts & Dresses,5,45,False,False,,False,False,,0,False,False,False,browsed
Saturday,10,male,senior,10:54,13:46,172,Hats & Handbags;Underwear;Jeans;Pants;Skirts & Dresses,5,75,True,False,,True,True,5,14,False,True,True,purchased
Saturday,11,female,adult,10:56,12:35,99,Jeans;Hats & Handbags;Tops;Stockings;Pants;Underwear,6,41,True,True,0,False,True,2,1,True,False,False,queued
Saturday,12,female,adult,11:04,11:49,45,Pants;Tops,2,14,True,True,0,False,True,1,0,False,True,True,purchased
Saturday,13,female,adult,11:08,12:21,73,Hats & Handbags;Pants;Underwear,3,19,True,True,0,False,True,3,5,False,True,True,purchased
Saturday,14,female,adult,11:10,12:59,109,Hats & Handbags;Underwear;Jeans;Stockings;Tops;Skirts & Dresses,6,56,False,False,,False,False,,0,False,False,False,browsed
Saturday,15,female,young,11:15,12:01,46,Stockings;Hats & Handbags;Tops;Pants,4,24,False,False,,False,True,1,0,False,True,True,purchased
Saturday,16,male,young,11:20,13:00,100,Tops;Skirts & Dresses;Underwear;Hats & Handbags;Jeans;Stockings,6,52,False,False,,False,False,,0,False,False,False,browsed
Saturday,17,male,adult,11:21,11:33,12,Pants,1,5,False,False,,False,False,,0,False,False,False,browsed
Saturday,18,female,adult,11:22,12:37,75,Hats & Handbags;Pants;Stockings;Jeans;Skirts & Dresses,5,41,False,False,,False,True,2,0,True,False,False,queued
Saturday,19,female,senior,11:24,13:45,141,Pants;Tops;Hats & Handbags;Stockings;Skirts & Dresses;Underwear;Jeans,7,67,False,False,,False,False,,0,False,False,False,browsed
Saturday,20,female,young,11:29,13:28,119,Jeans;Skirts & Dresses;Underwear;Tops;Stockings;Pants,6,50,True,True,0,False,True,3,8,False,True,True,purchased
Saturday,21,female,young,11:30,12:43,73,Hats & Handbags;Pants;Underwear,3,26,True,True,0,False,False,,0,False,False,False,used_fitting
Saturday,22,female,adult,11:34,13:16,102,Skirts & Dresses;Hats & Handbags;Pants;Underwear;Stockings;Jeans,6,42,True,True,0,False,True,6,0,True,False,False,queued
Saturday,23,male,young,11:36,12:08,32,Skirts & Dresses;Stockings,2,9,False,False,,False,True,2,4,False,True,True,purchased
Saturday,24,male,adult,11:37,11:56,19,Skirts & Dresses,1,8,False,False,,False,False,,0,False,False,False,browsed
Saturday,25,female,adult,11:39,13:20,101,Skirts & Dresses;Pants;Hats & Handbags;Jeans,4,28,False,False,,False,True,3,2,False,True,True,purchased
Saturday,26,female,young,11:40,12:50,70,Tops;Underwear;Stockings;Hats & Handbags,4,32,True,True,0,False,False,,0,False,False,False,used_fitting
Saturday,27,male,young,11:43,12:52,69,Stockings;Hats & Handbags;Underwear,3,27,False,False,,False,True,3,2,False,True,True,purchased
Saturday,28,male,young,11:46,12:39,53,Hats & Handbags;Underwear;Skirts & Dresses,3,15,False,False,,False,True,1,0,False,True,True,purchased
Saturday,29,male,senior,11:47,12:07,20,Pants,1,9,False,False,,False,False,,0,False,False,False,browsed
Saturday,30,male,adult,11:48,12:25,37,Stockings;Hats & Handbags,2,9,False,False,,False,True,3,10,False,True,True,purchased
Saturday,31,female,senior,11:51,14:08,137,Pants;Tops;Hats & Handbags;Skirts & Dresses;Underwear,5,76,True,False,,True,True,5,3,True,False,False,queued
Saturday,32,female,adult,11:52,14:02,130,Pants;Jeans;Stockings;Hats & Handbags;Underwear,5,70,True,True,0,False,True,4,1,True,False,False,queued
Saturday,33,female,young,11:54,14:07,133,Underwear;Tops;Jeans;Skirts & Dresses,4,59,True,False,,True,True,3,1,True,False,False,queued
Saturday,34,male,young,11:56,13:00,64,Underwear;Skirts & Dresses;Tops;Stockings,4,22,False,False,,False,True,1,0,False,True,True,purchased
Saturday,35,female,senior,11:57,16:00,243,Hats & Handbags;Stockings;Pants;Underwear;Skirts & Dresses;Jeans,6,127,True,False,,True,True,1,0,False,True,True,purchased
Saturday,36,female,adult,11:58,13:45,107,Hats & Handbags;Stockings;Pants;Tops;Underwear,5,41,False,False,,False,False,,0,False,False,False,browsed
Saturday,37,female,adult,12:02,16:14,252,Stockings;Tops;Pants;Skirts & Dresses;Jeans;Hats & Handbags,6,103,True,True,0,False,True,3,10,False,True,True,purchased
Saturday,38,female,adult,12:04,13:30,86,Underwear;Skirts & Dresses;Tops;Hats & Handbags,4,34,False,False,,False,True,5,3,True,False,False,queued
Saturday,39,male,adult,12:06,12:42,36,Hats & Handbags;Tops,2,13,False,False,,False,False,,0,False,False,False,browsed
Saturday,40,female,senior,12:07,14:55,168,Skirts & Dresses;Underwear;Tops;Hats & Handbags;Pants,5,73,True,True,0,False,True,5,0,True,False,False,queued
Saturday,41,male,adult,12:10,13:27,77,Jeans;Skirts & Dresses;Tops,3,30,False,False,,False,True,2,6,False,True,True,purchased
Saturday,42,female,adult,12:17,14:33,136,Jeans;Stockings;Hats & Handbags;Underwear,4,59,True,True,0,False,True,4,0,True,False,False,queued
Saturday,43,male,adult,12:22,13:58,96,Skirts & Dresses;Tops;Underwear;Pants;Stockings;Hats & Handbags,6,51,False,False,,False,False,,0,False,False,False,browsed
Saturday,44,male,adult,12:23,14:00,97,Hats & Handbags;Jeans;Skirts & Dresses;Pants;Stockings,5,49,False,False,,False,True,1,0,False,True,True,purchased
Saturday,45,male,adult,12:24,13:07,43,Jeans;Pants;Hats & Handbags,3,14,False,False,,False,True,2,1,True,False,False,queued
Saturday,46,female,senior,12:25,16:07,222,Underwear;Hats & Handbags;Jeans;Tops;Pants;Skirts & Dresses;Stockings,7,111,True,True,0,False,False,,0,False,False,False,used_fitting
Saturday,47,female,adult,12:26,16:25,239,Stockings;Pants;Hats & Handbags;Underwear;Tops;Jeans;Skirts & Dresses,7,115,True,True,0,False,True,2,0,True,False,False,queued
Saturday,48,female,adult,12:27,13:59,92,Skirts & Dresses;Tops;Underwear;Stockings;Jeans,5,57,False,False,,False,True,2,1,False,True,True,purchased
Saturday,49,male,adult,12:28,13:05,37,Stockings;Underwear,2,12,False,False,,False,False,,0,False,False,False,browsed
Saturday,50,female,young,12:29,14:53,144,Stockings;Pants;Underwear;Skirts & Dresses;Hats & Handbags;Jeans,6,71,True,False,,True,True,4,6,False,True,True,purchased
Saturday,51,female,adult,12:31,14:56,145,Hats & Handbags;Jeans;Tops;Skirts & Dresses;Stockings;Underwear;Pants,7,85,True,False,,True,True,6,2,True,False,False,queued
Saturday,52,female,adult,12:32,14:43,131,Underwear;Skirts & Dresses;Stockings;Tops;Hats & Handbags;Pants,6,47,False,False,,False,True,5,0,True,False,False,queued
Saturday,53,female,young,12:34,13:58,84,Stockings;Pants;Hats & Handbags;Tops;Underwear;Jeans,6,62,False,False,,False,False,,0,False,False,False,browsed
Saturday,54,male,adult,12:36,13:11,35,Jeans,1,6,False,False,,False,True,1,0,False,True,True,purchased
Saturday,55,male,senior,12:38,13:50,72,Tops;Skirts & Dresses;Jeans;Hats & Handbags,4,29,False,False,,False,False,,0,False,False,False,browsed
Saturday,56,male,adult,12:40,12:57,17,Skirts & Dresses,1,8,False,False,,False,False,,0,False,False,False,browsed
Saturday,57,female,adult,12:43,14:39,116,Pants;Jeans;Stockings;Underwear;Hats & Handbags;Skirts & Dresses,6,43,True,True,0,False,True,3,8,True,False,False,queued
Saturday,58,female,senior,12:45,15:26,161,Skirts & Dresses;Jeans;Pants;Hats & Handbags;Underwear,5,72,True,True,0,False,False,,0,False,False,False,used_fitting
Saturday,59,female,senior,12:47,15:38,171,Jeans;Underwear;Skirts & Dresses;Stockings;Tops;Pants;Hats & Handbags,7,66,False,False,,False,True,3,3,True,False,False,queued
Saturday,60,female,young,12:48,13:39,51,Stockings;Underwear;Skirts & Dresses,3,33,False,False,,False,False,,0,False,False,False,browsed
Saturday,61,female,senior,12:50,16:01,191,Underwear;Tops;Pants;Hats & Handbags;Jeans;Skirts & Dresses;Stockings,7,93,False,False,,False,False,,0,False,False,False,browsed
Saturday,62,male,adult,12:51,14:19,88,Skirts & Dresses;Stockings;Tops;Jeans,4,27,False,False,,False,False,,0,False,False,False,browsed
