timestamp,shopper_id,action,row,col,details
14:27,49,MOVING,g,6,
14:27,50,ARRIVED_SECTION,g,3,Jeans
14:27,52,LEFT_FITTING,a,13,
14:27,53,BROWSING,e,6,Pants
14:27,54,BROWSING,d,3,Stockings
14:27,55,PAUSED,f,4,
14:27,56,ARRIVED_SECTION,b,3,Underwear
14:27,57,BROWSING,d,3,Stockings
14:27,59,BROWSING,f,6,Pants
14:27,60,MOVING,b,6,
14:27,61,MOVING,g,9,
14:28,62,ENTERED,h,8,gender~female age~adult
14:28,18,MOVING,f,9,
14:28,20,BROWSING,f,13,Skirts & Dresses
14:28,26,MOVING,e,10,
14:28,30,PAUSED,b,13,
14:28,31,IN_QUEUE,b,8,position #2
14:28,32,ARRIVED_SECTION,c,3,Stockings
14:28,36,BROWSING,c,10,Tops
14:28,37,CHECKOUT_COMPLETED,b,7,
14:28,39,MOVING,g,7,
14:28,41,ARRIVED_SECTION,c,10,Tops
14:28,42,MOVING,g,3,
14:28,43,MOVING,g,9,
14:28,44,BROWSING,b,3,Underwear
14:28,45,BROWSING,d,3,Stockings
14:28,47,MOVING,b,7,
14:28,48,MOVING,g,4,
14:28,49,MOVING,g,5,
14:28,50,BROWSING,g,3,Jeans
14:28,52,MOVING,b,12,
14:28,54,BROWSING,d,3,Stockings
14:28,55,PAUSED,f,4,
14:28,56,BROWSING,b,3,Underwear
14:28,57,BROWSING,d,3,Stockings
14:28,58,MOVING,g,9,
14:28,59,BROWSING,f,6,Pants
14:28,60,MOVING,b,5,
14:28,61,ARRIVED_SECTION,g,10,Tops
14:28,62,MOVING,f,8,
14:29,31,REACHED_COUNTER,b,7,
14:29,18,MOVING,g,9,
14:29,20,BROWSING,f,13,Skirts & Dresses
14:29,26,MOVING,e,8,
14:29,30,PAUSED,b,13,
14:29,31,AT_CHECKOUT,b,7,
14:29,32,BROWSING,c,3,Stockings
14:29,37,MOVING,b,9,
14:29,39,MOVING,g,8,
14:29,41,BROWSING,c,10,Tops
14:29,42,MOVING,h,4,
14:29,43,MOVING,h,9,
14:29,44,BROWSING,b,3,Underwear
14:29,45,BROWSING,d,3,Stockings
14:29,47,MOVING,b,9,
14:29,48,ARRIVED_SECTION,g,3,Jeans
14:29,49,MOVING,g,4,
14:29,50,BROWSING,g,3,Jeans
14:29,52,PAUSED,b,12,
14:29,53,MOVING,b,7,
14:29,54,BROWSING,d,3,Stockings
14:29,55,PAUSED,f,4,
14:29,56,BROWSING,b,3,Underwear
14:29,58,MOVING,g,8,
14:29,59,BROWSING,f,6,Pants
14:29,60,MOVING,b,4,
14:29,61,BROWSING,g,10,Tops
14:29,62,MOVING,e,9,
14:30,18,MOVING,h,9,
14:30,26,PAUSED,e,8,
14:30,30,MOVING,b,12,
14:30,31,AT_CHECKOUT,b,7,
14:30,32,BROWSING,c,3,Stockings
14:30,36,MOVING,d,8,
14:30,37,MOVING,d,9,
14:30,39,MOVING,g,9,
14:30,41,BROWSING,c,10,Tops
14:30,42,MOVING,h,6,
14:30,43,EXITED,h,8,
14:30,44,BROWSING,b,3,Underwear
14:30,45,BROWSING,d,3,Stockings
14:30,47,MOVING,b,11,
14:30,48,BROWSING,g,3,Jeans
14:30,49,MOVING,f,4,
14:30,50,BROWSING,g,3,Jeans
14:30,52,PAUSED,b,12,
14:30,53,JOINED_QUEUE,b,8,position #2
14:30,54,BROWSING,d,3,Stockings
14:30,55,MOVING,g,6,
14:30,56,BROWSING,b,3,Underwear
14:30,57,MOVING,c,3,
14:30,58,MOVING,g,7,
14:30,59,BROWSING,f,6,Pants
14:30,60,ARRIVED_SECTION,b,3,Underwear
14:30,61,BROWSING,g,10,Tops
14:30,62,MOVING,e,11,
14:31,63,ENTERED,h,8,gender~female age~adult
14:31,18,EXITED,h,8,
14:31,20,MOVING,c,13,
14:31,26,PAUSED,e,8,
14:31,30,MOVING,b,11,
14:31,31,AT_CHECKOUT,b,7,
14:31,32,BROWSING,c,3,Stockings
14:31,36,ARRIVED_SECTION,d,6,Pants
14:31,37,MOVING,f,9,
14:31,39,ARRIVED_SECTION,g,10,Tops
14:31,41,BROWSING,c,10,Tops
14:31,42,EXITED,h,8,
14:31,44,BROWSING,b,3,Underwear
14:31,45,BROWSING,d,3,Stockings
14:31,47,MOVING,b,13,
14:31,48,BROWSING,g,3,Jeans
14:31,49,MOVING,e,4,
14:31,50,BROWSING,g,3,Jeans
14:31,52,PAUSED,b,12,
14:31,53,IN_QUEUE,b,8,position #2
14:31,54,BROWSING,d,3,Stockings
14:31,55,MOVING,e,7,
14:31,56,BROWSING,b,3,Underwear
14:31,57,ARRIVED_SECTION,b,3,Underwear
14:31,58,MOVING,g,6,
14:31,59,BROWSING,f,6,Pants
14:31,60,BROWSING,b,3,Underwear
14:31,61,BROWSING,g,10,Tops
14:31,62,MOVING,e,13,
14:31,63,MOVING,h,10,
14:32,20,PAUSED,c,13,
14:32,26,PAUSED,e,8,
14:32,30,MOVING,b,10,
14:32,31,CHECKOUT_COMPLETED,b,7,
14:32,32,BROWSING,c,3,Stockings
14:32,36,BROWSING,d,6,Pants
14:32,37,PAUSED,f,9,
14:32,39,BROWSING,g,10,Tops
14:32,41,BROWSING,c,10,Tops
14:32,44,BROWSING,b,3,Underwear
14:32,45,BROWSING,d,3,Stockings
14:32,47,ARRIVED_SECTION,c,13,Hats & Handbags
14:32,48,BROWSING,g,3,Jeans
14:32,49,MOVING,d,4,
14:32,50,BROWSING,g,3,Jeans
14:32,52,PAUSED,b,12,
14:32,53,IN_QUEUE,b,8,position #1
14:32,55,MOVING,e,10,
14:32,57,BROWSING,b,3,Underwear
14:32,58,MOVING,g,5,
14:32,59,BROWSING,f,6,Pants
14:32,60,BROWSING,b,3,Underwear
14:32,61,BROWSING,g,10,Tops
14:32,62,ARRIVED_SECTION,d,13,Hats & Handbags
14:32,63,MOVING,h,12,
14:33,53,REACHED_COUNTER,b,7,
14:33,20,PAUSED,c,13,
14:33,26,ARRIVED_SECTION,e,6,Pants
14:33,30,MOVING,b,9,
14:33,31,MOVING,b,8,
14:33,32,BROWSING,c,3,Stockings
14:33,36,BROWSING,d,6,Pants
14:33,37,PAUSED,f,9,
14:33,39,BROWSING,g,10,Tops
14:33,45,BROWSING,d,3,Stockings
14:33,47,BROWSING,c,13,Hats & Handbags
14:33,48,BROWSING,g,3,Jeans
14:33,49,ARRIVED_SECTION,d,3,Stockings
14:33,50,BROWSING,g,3,Jeans
14:33,52,MOVING,b,10,
14:33,53,AT_CHECKOUT,b,7,
14:33,54,MOVING,e,3,
14:33,55,MOVING,e,13,
14:33,56,MOVING,b,4,
14:33,57,BROWSING,b,3,Underwear
14:33,58,MOVING,g,4,
14:33,59,BROWSING,f,6,Pants
14:33,60,BROWSING,b,3,Underwear
14:33,61,BROWSING,g,10,Tops
14:33,62,BROWSING,d,13,Hats & Handbags
14:33,63,ARRIVED_SECTION,h,13,Skirts & Dresses
14:34,20,PAUSED,c,13,
14:34,26,BROWSING,e,6,Pants
14:34,30,JOINED_QUEUE,b,8,position #2
14:34,31,MOVING,b,9,
14:34,32,BROWSING,c,3,Stockings
14:34,36,BROWSING,d,6,Pants
14:34,37,MOVING,h,9,
14:34,39,BROWSING,g,10,Tops
14:34,41,MOVING,d,10,
14:34,44,MOVING,c,3,
14:34,45,BROWSING,d,3,Stockings
14:34,47,BROWSING,c,13,Hats & Handbags
14:34,48,BROWSING,g,3,Jeans
14:34,49,BROWSING,d,3,Stockings
14:34,50,BROWSING,g,3,Jeans
14:34,52,JOINED_QUEUE,b,8,position #3
14:34,53,AT_CHECKOUT,b,7,
14:34,54,MOVING,f,3,
14:34,55,ARRIVED_SECTION,d,13,Hats & Handbags
14:34,56,MOVING,b,5,
14:34,57,BROWSING,b,3,Underwear
14:34,58,PAUSED,g,4,
14:34,59,BROWSING,f,6,Pants
14:34,60,BROWSING,b,3,Underwear
14:34,62,BROWSING,d,13,Hats & Handbags
14:34,63,BROWSING,h,13,Skirts & Dresses
14:35,20,PAUSED,c,13,
14:35,26,BROWSING,e,6,Pants
14:35,30,IN_QUEUE,b,8,position #2
14:35,31,MOVING,c,9,
14:35,32,BROWSING,c,3,Stockings
14:35,36,BROWSING,d,6,Pants
14:35,37,EXITED,h,8,
14:35,39,BROWSING,g,10,Tops
14:35,41,MOVING,e,10,
14:35,44,MOVING,d,3,
14:35,45,BROWSING,d,3,Stockings
14:35,47,BROWSING,c,13,Hats & Handbags
14:35,48,BROWSING,g,3,Jeans
14:35,49,BROWSING,d,3,Stockings
14:35,50,BROWSING,g,3,Jeans
14:35,52,IN_QUEUE,b,8,position #3
14:35,53,AT_CHECKOUT,b,7,
14:35,54,MOVING,g,3,
14:35,55,BROWSING,d,13,Hats & Handbags
14:35,56,MOVING,b,6,
14:35,57,BROWSING,b,3,Underwear
14:35,58,PAUSED,g,4,
14:35,61,MOVING,g,8,
14:35,62,BROWSING,d,13,Hats & Handbags
14:35,63,BROWSING,h,13,Skirts & Dresses
14:36,20,ARRIVED_FITTING_AREA,a,13,
14:36,26,BROWSING,e,6,Pants
14:36,27,LEFT_FITTING,a,12,
14:36,30,IN_QUEUE,b,8,position #2
14:36,31,MOVING,d,9,
14:36,32,BROWSING,c,3,Stockings
14:36,36,BROWSING,d,6,Pants
14:36,39,BROWSING,g,10,Tops
14:36,41,MOVING,f,10,
14:36,44,MOVING,e,3,
14:36,45,BROWSING,d,3,Stockings
14:36,47,BROWSING,c,13,Hats & Handbags
14:36,48,BROWSING,g,3,Jeans
14:36,49,BROWSING,d,3,Stockings
14:36,50,BROWSING,g,3,Jeans
14:36,52,IN_QUEUE,b,8,position #3
14:36,53,AT_CHECKOUT,b,7,
14:36,54,MOVING,h,3,
14:36,55,BROWSING,d,13,Hats & Handbags
14:36,56,MOVING,b,7,
14:36,58,PAUSED,g,4,
14:36,59,MOVING,g,5,
14:36,60,MOVING,b,4,
14:36,61,MOVING,g,6,
14:36,62,BROWSING,d,13,Hats & Handbags
14:36,63,BROWSING,h,13,Skirts & Dresses
14:37,20,ENTERED_FITTING,a,13,waited 0 ticks
14:37,26,BROWSING,e,6,Pants
14:37,27,MOVING,b,10,
14:37,30,IN_QUEUE,b,8,position #2
14:37,31,MOVING,e,9,
14:37,32,BROWSING,c,3,Stockings
14:37,36,BROWSING,d,6,Pants
14:37,39,BROWSING,g,10,Tops
14:37,41,PAUSED,f,10,
14:37,44,MOVING,f,3,
14:37,45,BROWSING,d,3,Stockings
14:37,47,BROWSING,c,13,Hats & Handbags
14:37,48,BROWSING,g,3,Jeans
14:37,49,BROWSING,d,3,Stockings
14:37,50,BROWSING,g,3,Jeans
14:37,52,IN_QUEUE,b,8,position #3
14:37,53,AT_CHECKOUT,b,7,
14:37,54,MOVING,h,4,
14:37,55,BROWSING,d,13,Hats & Handbags
14:37,56,MOVING,b,8,
14:37,57,PAUSED,b,3,
14:37,58,MOVING,f,4,
14:37,59,MOVING,f,4,
14:37,60,MOVING,b,5,
14:37,61,MOVING,g,4,
14:37,62,BROWSING,d,13,Hats & Handbags
14:37,63,BROWSING,h,13,Skirts & Dresses
14:38,26,BROWSING,e,6,Pants
14:38,27,JOINED_QUEUE,b,8,position #4
14:38,30,IN_QUEUE,b,8,position #2
14:38,31,MOVING,f,9,
14:38,36,BROWSING,d,6,Pants
14:38,39,BROWSING,g,10,Tops
14:38,41,PAUSED,f,10,
14:38,44,MOVING,g,3,
14:38,45,BROWSING,d,3,Stockings
14:38,47,BROWSING,c,13,Hats & Handbags
14:38,48,BROWSING,g,3,Jeans
14:38,49,BROWSING,d,3,Stockings
14:38,50,BROWSING,g,3,Jeans
14:38,52,IN_QUEUE,b,8,position #3
14:38,53,AT_CHECKOUT,b,7,
14:38,54,MOVING,h,5,
14:38,55,BROWSING,d,13,Hats & Handbags
14:38,56,MOVING,b,9,
14:38,57,PAUSED,b,3,
14:38,58,MOVING,e,4,
14:38,59,MOVING,d,4,
14:38,60,MOVING,b,6,
14:38,61,ARRIVED_SECTION,g,3,Jeans
14:38,63,BROWSING,h,13,Skirts & Dresses
14:39,26,BROWSING,e,6,Pants
14:39,27,IN_QUEUE,b,8,position #4
14:39,30,IN_QUEUE,b,8,position #2
14:39,31,MOVING,g,9,
14:39,32,MOVING,a,3,
14:39,36,BROWSING,d,6,Pants
14:39,41,PAUSED,f,10,
14:39,44,MOVING,h,3,
14:39,45,BROWSING,d,3,Stockings
14:39,48,BROWSING,g,3,Jeans
14:39,52,IN_QUEUE,b,8,position #3
14:39,53,AT_CHECKOUT,b,7,
14:39,54,MOVING,h,6,
14:39,55,BROWSING,d,13,Hats & Handbags
14:39,56,MOVING,c,9,
14:39,57,PAUSED,b,3,
14:39,58,MOVING,d,4,
14:39,59,ARRIVED_SECTION,d,3,Stockings
14:39,60,MOVING,c,6,
14:39,61,BROWSING,g,3,Jeans
14:39,62,MOVING,b,13,
14:39,63,BROWSING,h,13,Skirts & Dresses
14:40,26,BROWSING,e,6,Pants
14:40,27,ABANDONED_QUEUE,b,8,position #4
14:40,30,IN_QUEUE,b,8,position #2
14:40,31,MOVING,h,9,
14:40,32,MOVING,a,5,
14:40,36,BROWSING,d,6,Pants
14:40,39,MOVING,f,10,
14:40,41,MOVING,g,10,
14:40,44,MOVING,h,4,
14:40,45,BROWSING,d,3,Stockings
14:40,47,MOVING,e,13,
14:40,48,BROWSING,g,3,Jeans
14:40,49,MOVING,c,3,
14:40,50,MOVING,g,4,
14:40,52,IN_QUEUE,b,8,position #3
14:40,53,AT_CHECKOUT,b,7,
14:40,54,MOVING,h,7,
14:40,56,ARRIVED_SECTION,c,10,Tops
14:40,57,PAUSED,b,3,
14:40,58,ARRIVED_SECTION,d,3,Stockings
14:40,59,BROWSING,d,3,Stockings
14:40,60,MOVING,d,6,
14:40,61,BROWSING,g,3,Jeans
14:40,62,MOVING,b,11,
14:40,63,BROWSING,h,13,Skirts & Dresses
14:41,26,BROWSING,e,6,Pants
14:41,27,PAUSED,b,8,
14:41,30,IN_QUEUE,b,8,position #2
14:41,31,EXITED,h,8,
14:41,32,MOVING,a,7,
14:41,36,BROWSING,d,6,Pants
14:41,39,MOVING,e,10,
14:41,41,PAUSED,g,10,
14:41,44,MOVING,h,5,
14:41,45,BROWSING,d,3,Stockings
14:41,47,MOVING,g,13,
14:41,48,BROWSING,g,3,Jeans
14:41,49,PAUSED,c,3,
14:41,50,MOVING,g,5,
14:41,52,IN_QUEUE,b,8,position #3
14:41,53,AT_CHECKOUT,b,7,
14:41,54,PAUSED,h,7,
14:41,55,ARRIVED_FITTING_AREA,a,13,
14:41,56,BROWSING,c,10,Tops
14:41,57,MOVING,b,4,
14:41,58,BROWSING,d,3,Stockings
14:41,59,BROWSING,d,3,Stockings
14:41,60,MOVING,e,6,
14:41,61,BROWSING,g,3,Jeans
14:41,62,MOVING,b,9,
14:41,63,BROWSING,h,13,Skirts & Dresses
14:42,64,ENTERED,h,8,gender~male age~young
14:42,17,LEFT_FITTING,a,14,
14:42,26,BROWSING,e,6,Pants
14:42,27,PAUSED,b,8,
14:42,30,IN_QUEUE,b,8,position #2
14:42,32,MOVING,a,9,
14:42,39,MOVING,d,10,
14:42,41,PAUSED,g,10,
14:42,44,MOVING,h,6,
14:42,45,BROWSING,d,3,Stockings
14:42,47,PAUSED,g,13,
14:42,48,BROWSING,g,3,Jeans
14:42,49,PAUSED,c,3,
14:42,50,MOVING,g,6,
14:42,52,IN_QUEUE,b,8,position #3
14:42,53,AT_CHECKOUT,b,7,
14:42,54,PAUSED,h,7,
14:42,55,ENTERED_FITTING,a,14,waited 0 ticks
14:42,56,BROWSING,c,10,Tops
14:42,57,MOVING,b,5,
14:42,58,BROWSING,d,3,Stockings
14:42,59,BROWSING,d,3,Stockings
14:42,60,MOVING,e,7,
14:42,61,BROWSING,g,3,Jeans
14:42,62,MOVING,b,7,
14:42,63,BROWSING,h,13,Skirts & Dresses
14:42,64,MOVING,h,10,
14:43,17,PAUSED,a,14,
14:43,26,BROWSING,e,6,Pants
14:43,27,PAUSED,b,8,
14:43,30,IN_QUEUE,b,8,position #2
14:43,32,PAUSED,a,9,
14:43,36,PAUSED,d,6,
14:43,39,MOVING,c,10,
14:43,41,PAUSED,g,10,
14:43,44,MOVING,h,7,
14:43,47,PAUSED,g,13,
14:43,49,PAUSED,c,3,
14:43,50,MOVING,g,7,
14:43,52,IN_QUEUE,b,8,position #3
14:43,53,CHECKOUT_COMPLETED,b,7,
14:43,54,MOVING,h,8,
14:43,56,BROWSING,c,10,Tops
14:43,57,MOVING,b,6,
14:43,58,BROWSING,d,3,Stockings
14:43,59,BROWSING,d,3,Stockings
14:43,60,MOVING,e,8,
14:43,61,BROWSING,g,3,Jeans
14:43,62,MOVING,b,5,
14:43,63,BROWSING,h,13,Skirts & Dresses
14:43,64,PAUSED,h,10,
14:44,30,REACHED_COUNTER,b,7,
14:44,17,PAUSED,a,14,
14:44,26,BROWSING,e,6,Pants
14:44,27,PAUSED,b,8,
14:44,30,AT_CHECKOUT,b,7,
14:44,32,PAUSED,a,9,
14:44,36,PAUSED,d,6,
14:44,39,MOVING,b,10,
14:44,41,PAUSED,g,10,
14:44,44,EXITED,h,8,
14:44,45,MOVING,f,3,
14:44,47,PAUSED,g,13,
14:44,48,MOVING,e,3,
14:44,49,MOVING,b,3,
14:44,50,MOVING,g,8,
14:44,52,IN_QUEUE,b,8,position #2
14:44,53,MOVING,d,9,
14:44,54,MOVING,h,9,
14:44,56,BROWSING,c,10,Tops
14:44,57,MOVING,b,7,
14:44,58,BROWSING,d,3,Stockings
14:44,59,BROWSING,d,3,Stockings
14:44,60,MOVING,e,9,
14:44,61,BROWSING,g,3,Jeans
14:44,62,ARRIVED_SECTION,b,3,Underwear
14:44,63,BROWSING,h,13,Skirts & Dresses
14:44,64,PAUSED,h,10,
14:45,17,PAUSED,a,14,
14:45,26,BROWSING,e,6,Pants
14:45,27,PAUSED,b,8,
14:45,30,AT_CHECKOUT,b,7,
14:45,32,PAUSED,a,9,
14:45,36,PAUSED,d,6,
14:45,39,MOVING,a,10,
14:45,41,MOVING,h,10,
14:45,45,PAUSED,f,3,
14:45,47,PAUSED,g,13,
14:45,48,ARRIVED_SECTION,d,3,Stockings
14:45,49,MOVING,b,4,
14:45,50,MOVING,g,9,
14:45,52,IN_QUEUE,b,8,position #2
14:45,53,MOVING,h,9,
14:45,54,MOVING,h,10,
14:45,56,BROWSING,c,10,Tops
14:45,57,MOVING,b,8,
14:45,58,BROWSING,d,3,Stockings
14:45,59,BROWSING,d,3,Stockings
14:45,60,MOVING,e,10,
14:45,61,BROWSING,g,3,Jeans
14:45,62,BROWSING,b,3,Underwear
14:45,63,BROWSING,h,13,Skirts & Dresses
14:45,64,PAUSED,h,10,
14:46,17,PAUSED,a,14,
14:46,20,LEFT_FITTING,a,13,
14:46,26,BROWSING,e,6,Pants
14:46,27,PAUSED,b,8,
14:46,30,AT_CHECKOUT,b,7,
14:46,32,PAUSED,a,9,
14:46,36,MOVING,b,5,
14:46,39,MOVING,a,11,
14:46,41,MOVING,h,9,
14:46,45,PAUSED,f,3,
14:46,47,MOVING,h,12,
14:46,48,BROWSING,d,3,Stockings
14:46,49,MOVING,b,5,
14:46,50,PAUSED,g,9,
14:46,52,IN_QUEUE,b,8,position #2
14:46,53,EXITED,h,8,
14:46,54,MOVING,h,11,
14:46,56,BROWSING,c,10,Tops
14:46,57,MOVING,b,9,
14:46,58,BROWSING,d,3,Stockings
14:46,59,BROWSING,d,3,Stockings
14:46,60,MOVING,e,11,
14:46,62,BROWSING,b,3,Underwear
14:46,63,BROWSING,h,13,Skirts & Dresses
14:46,64,PAUSED,h,10,
14:47,17,PAUSED,a,14,
14:47,20,MOVING,d,13,
14:47,26,BROWSING,e,6,Pants
14:47,27,MOVING,d,9,
14:47,30,AT_CHECKOUT,b,7,
14:47,32,MOVING,a,11,
14:47,36,ARRIVED_SECTION,c,3,Stockings
14:47,39,ARRIVED_FITTING_AREA,a,12,
14:47,41,EXITED,h,8,
14:47,45,MOVING,h,3,
14:47,47,MOVING,h,10,
14:47,48,BROWSING,d,3,Stockings
14:47,49,MOVING,b,6,
14:47,50,PAUSED,g,9,
14:47,52,ABANDONED_QUEUE,b,8,position #2
14:47,54,MOVING,h,12,
14:47,56,BROWSING,c,10,Tops
14:47,57,MOVING,c,9,
14:47,58,BROWSING,d,3,Stockings
14:47,59,BROWSING,d,3,Stockings
14:47,60,MOVING,e,12,
14:47,61,MOVING,e,3,
14:47,62,BROWSING,b,3,Underwear
14:47,63,BROWSING,h,13,Skirts & Dresses
14:47,64,MOVING,h,12,
14:48,17,PAUSED,a,14,
14:48,20,MOVING,g,13,
14:48,26,BROWSING,e,6,Pants
14:48,27,MOVING,g,9,
14:48,30,AT_CHECKOUT,b,7,
14:48,32,ARRIVED_FITTING_AREA,a,12,
14:48,36,BROWSING,c,3,Stockings
14:48,39,ENTERED_FITTING,a,12,waited 0 ticks
14:48,45,MOVING,h,5,
14:48,47,EXITED,h,8,
14:48,48,BROWSING,d,3,Stockings
14:48,49,MOVING,b,7,
14:48,50,ARRIVED_SECTION,g,10,Tops
14:48,52,MOVING,c,9,
14:48,54,ARRIVED_SECTION,h,13,Skirts & Dresses
14:48,56,BROWSING,c,10,Tops
14:48,57,ARRIVED_SECTION,c,10,Tops
14:48,58,BROWSING,d,3,Stockings
14:48,59,BROWSING,d,3,Stockings
14:48,60,PAUSED,e,12,
14:48,61,MOVING,c,3,
14:48,62,BROWSING,b,3,Underwear
14:48,63,BROWSING,h,13,Skirts & Dresses
14:48,64,ARRIVED_SECTION,h,13,Skirts & Dresses
14:49,17,MOVING,b,14,
14:49,20,MOVING,h,11,
14:49,26,BROWSING,e,6,Pants
14:49,27,EXITED,h,8,
14:49,30,AT_CHECKOUT,b,7,
14:49,32,ENTERED_FITTING,a,13,waited 0 ticks
14:49,36,BROWSING,c,3,Stockings
14:49,45,PAUSED,h,5,
14:49,48,BROWSING,d,3,Stockings
14:49,49,MOVING,b,8,
14:49,50,BROWSING,g,10,Tops
14:49,52,MOVING,e,9,
14:49,54,BROWSING,h,13,Skirts & Dresses
14:49,57,BROWSING,c,10,Tops
14:49,58,BROWSING,d,3,Stockings
14:49,59,BROWSING,d,3,Stockings
14:49,60,PAUSED,e,12,
14:49,61,MOVING,b,4,
14:49,62,BROWSING,b,3,Underwear
14:49,63,BROWSING,h,13,Skirts & Dresses
14:49,64,BROWSING,h,13,Skirts & Dresses
14:50,17,MOVING,b,13,
14:50,20,PAUSED,h,11,
14:50,30,AT_CHECKOUT,b,7,
14:50,36,BROWSING,c,3,Stockings
14:50,45,PAUSED,h,5,
14:50,48,BROWSING,d,3,Stockings
14:50,49,MOVING,b,9,
14:50,50,BROWSING,g,10,Tops
14:50,52,MOVING,g,9,
14:50,54,BROWSING,h,13,Skirts & Dresses
14:50,56,MOVING,b,10,
14:50,57,BROWSING,c,10,Tops
14:50,58,BROWSING,d,3,Stockings
14:50,59,BROWSING,d,3,Stockings
14:50,60,PAUSED,e,12,
14:50,61,MOVING,b,6,
14:50,62,BROWSING,b,3,Underwear
14:50,63,BROWSING,h,13,Skirts & Dresses
14:50,64,BROWSING,h,13,Skirts & Dresses
14:51,17,MOVING,b,12,
14:51,20,PAUSED,h,11,
14:51,26,MOVING,g,6,
14:51,30,AT_CHECKOUT,b,7,
14:51,36,BROWSING,c,3,Stockings
14:51,45,PAUSED,h,5,
14:51,48,BROWSING,d,3,Stockings
14:51,49,MOVING,b,10,
14:51,50,BROWSING,g,10,Tops
14:51,52,EXITED,h,8,
14:51,54,BROWSING,h,13,Skirts & Dresses
14:51,56,MOVING,a,10,
14:51,57,BROWSING,c,10,Tops
14:51,58,BROWSING,d,3,Stockings
14:51,59,BROWSING,d,3,Stockings
14:51,60,PAUSED,e,12,
14:51,61,JOINED_QUEUE,b,8,position #2
14:51,62,BROWSING,b,3,Underwear
14:51,63,BROWSING,h,13,Skirts & Dresses
14:51,64,BROWSING,h,13,Skirts & Dresses
14:52,17,MOVING,b,11,
14:52,20,PAUSED,h,11,
14:52,26,MOVING,g,4,
14:52,30,CHECKOUT_COMPLETED,b,7,
14:52,36,BROWSING,c,3,Stockings
14:52,45,PAUSED,h,5,
14:52,48,BROWSING,d,3,Stockings
14:52,49,MOVING,b,11,
14:52,50,BROWSING,g,10,Tops
14:52,54,BROWSING,h,13,Skirts & Dresses
14:52,56,MOVING,a,11,
14:52,57,BROWSING,c,10,Tops
14:52,58,BROWSING,d,3,Stockings
14:52,59,BROWSING,d,3,Stockings
14:52,60,MOVING,e,13,
14:52,61,IN_QUEUE,b,8,position #1
14:52,62,BROWSING,b,3,Underwear
14:52,63,BROWSING,h,13,Skirts & Dresses
14:52,64,BROWSING,h,13,Skirts & Dresses
14:53,61,REACHED_COUNTER,b,7,
14:53,17,MOVING,b,10,
14:53,20,PAUSED,h,11,
14:53,26,ARRIVED_SECTION,g,3,Jeans
14:53,30,MOVING,b,8,
14:53,36,BROWSING,c,3,Stockings
14:53,45,MOVING,h,7,
14:53,49,MOVING,b,12,
14:53,50,BROWSING,g,10,Tops
14:53,56,ARRIVED_FITTING_AREA,a,12,
14:53,57,BROWSING,c,10,Tops
14:53,58,BROWSING,d,3,Stockings
14:53,59,BROWSING,d,3,Stockings
14:53,60,ARRIVED_SECTION,f,13,Skirts & Dresses
14:53,61,AT_CHECKOUT,b,7,
14:53,62,BROWSING,b,3,Underwear
14:53,64,BROWSING,h,13,Skirts & Dresses
14:54,17,MOVING,b,9,
14:54,20,PAUSED,h,11,
14:54,26,BROWSING,g,3,Jeans
14:54,30,MOVING,b,9,
14:54,36,BROWSING,c,3,Stockings
14:54,45,MOVING,h,9,
14:54,48,MOVING,f,3,
14:54,49,MOVING,b,13,
14:54,50,BROWSING,g,10,Tops
14:54,54,PAUSED,h,13,
14:54,55,LEFT_FITTING,a,14,
14:54,56,ENTERED_FITTING,a,14,waited 0 ticks
14:54,57,BROWSING,c,10,Tops
14:54,58,BROWSING,d,3,Stockings
14:54,60,BROWSING,f,13,Skirts & Dresses
14:54,61,AT_CHECKOUT,b,7,
14:54,62,BROWSING,b,3,Underwear
14:54,63,MOVING,h,11,
14:54,64,BROWSING,h,13,Skirts & Dresses
14:55,65,ENTERED,h,8,gender~female age~adult
14:55,17,JOINED_QUEUE,b,8,position #2
14:55,20,EXITED,h,8,
14:55,26,BROWSING,g,3,Jeans
14:55,30,MOVING,c,9,
14:55,36,BROWSING,c,3,Stockings
14:55,45,MOVING,h,11,
14:55,48,MOVING,h,3,
14:55,49,ARRIVED_SECTION,c,13,Hats & Handbags
14:55,50,BROWSING,g,10,Tops
14:55,54,PAUSED,h,13,
14:55,55,PAUSED,a,14,
14:55,57,BROWSING,c,10,Tops
14:55,58,BROWSING,d,3,Stockings
14:55,59,MOVING,f,3,
14:55,60,BROWSING,f,13,Skirts & Dresses
14:55,61,AT_CHECKOUT,b,7,
14:55,62,BROWSING,b,3,Underwear
14:55,63,MOVING,h,9,
14:55,64,BROWSING,h,13,Skirts & Dresses
14:55,65,MOVING,h,10,
14:56,17,IN_QUEUE,b,8,position #2
14:56,26,BROWSING,g,3,Jeans
14:56,30,MOVING,d,9,
14:56,36,BROWSING,c,3,Stockings
14:56,45,PAUSED,h,11,
14:56,48,PAUSED,h,3,
14:56,49,BROWSING,c,13,Hats & Handbags
14:56,50,BROWSING,g,10,Tops
14:56,54,PAUSED,h,13,
14:56,55,PAUSED,a,14,
14:56,57,BROWSING,c,10,Tops
14:56,58,BROWSING,d,3,Stockings
14:56,59,PAUSED,f,3,
14:56,60,BROWSING,f,13,Skirts & Dresses
14:56,61,CHECKOUT_COMPLETED,b,7,
14:56,63,MOVING,h,7,
14:56,64,BROWSING,h,13,Skirts & Dresses
