frame,time_s,label,conf,x1,y1,x2,y2,cx,cy,w,h,person_id
382,29.176,cardboard box,0.255,419.4,94.2,461.6,159.6,440.5,126.9,42.2,65.3,
384,29.329,cardboard box,0.28,565.7,236.2,636.6,359.5,601.2,297.8,70.9,123.4,
384,29.329,cardboard box,0.263,419.4,94.2,461.6,159.7,440.5,126.9,42.2,65.4,
386,29.481,handbag,0.327,797.1,118.6,849.2,229.7,823.1,174.1,52.0,111.1,11
386,29.481,cardboard box,0.306,566.0,236.1,636.6,359.3,601.3,297.7,70.6,123.2,
386,29.481,handbag,0.257,209.8,182.5,252.3,227.3,231.1,204.9,42.5,44.8,37
388,29.634,shopping bag,0.395,269.7,235.1,328.7,318.8,299.2,277.0,59.0,83.7,30
388,29.634,handbag,0.393,212.5,181.4,250.8,229.4,231.6,205.4,38.2,48.0,37
388,29.634,handbag,0.329,796.8,133.5,849.2,231.7,823.0,182.6,52.4,98.2,11
388,29.634,handbag,0.307,797.6,167.9,849.7,232.5,823.7,200.2,52.2,64.6,11
388,29.634,cardboard box,0.304,565.0,236.3,637.0,359.9,601.0,298.1,72.0,123.6,
388,29.634,handbag,0.3,369.0,116.2,404.9,161.9,387.0,139.1,35.9,45.7,24
390,29.787,handbag,0.475,212.7,181.8,252.5,230.2,232.6,206.0,39.7,48.4,37
390,29.787,handbag,0.351,796.1,125.6,850.5,232.7,823.3,179.1,54.4,107.1,11
390,29.787,shopping bag,0.345,270.4,235.9,333.8,327.2,302.1,281.5,63.4,91.3,
390,29.787,cardboard box,0.31,565.6,236.2,636.6,358.6,601.1,297.4,71.0,122.3,
392,29.94,handbag,0.373,213.7,176.9,250.2,228.7,231.9,202.8,36.5,51.7,37
392,29.94,handbag,0.332,796.5,126.9,849.8,232.5,823.2,179.7,53.3,105.6,11
392,29.94,shopping bag,0.305,272.6,236.2,331.4,324.2,302.0,280.2,58.8,88.0,
392,29.94,cardboard box,0.29,565.7,236.0,636.7,358.6,601.2,297.3,70.9,122.5,
394,30.092,cardboard box,0.264,565.5,235.9,637.4,358.7,601.5,297.3,71.9,122.8,
396,30.245,cardboard box,0.29,565.1,236.2,637.1,359.3,601.1,297.7,72.0,123.2,
396,30.245,shopping bag,0.289,271.2,232.1,344.6,304.3,307.9,268.2,73.4,72.2,6
398,30.398,shopping bag,0.404,275.9,235.0,347.1,314.8,311.5,274.9,71.3,79.9,6
398,30.398,cardboard box,0.26,564.9,235.9,637.1,359.5,601.0,297.7,72.2,123.6,
398,30.398,backpack,0.256,769.5,117.7,853.2,223.9,811.4,170.8,83.7,106.2,11
400,30.551,shopping bag,0.445,283.9,235.0,349.3,322.5,316.6,278.7,65.4,87.4,6
400,30.551,shopping bag,0.406,283.5,234.9,349.6,367.8,316.5,301.4,66.1,132.9,6
400,30.551,backpack,0.297,782.5,113.9,856.9,224.0,819.7,169.0,74.4,110.1,11
400,30.551,handbag,0.259,807.2,164.9,851.0,222.0,829.1,193.5,43.8,57.1,11
402,30.703,shopping bag,0.506,291.5,235.9,354.7,326.6,323.1,281.3,63.2,90.7,6
402,30.703,backpack,0.29,786.5,111.5,860.7,216.6,823.6,164.1,74.3,105.1,11
404,30.856,shopping bag,0.369,295.1,237.5,357.5,319.1,326.3,278.3,62.4,81.6,6
406,31.009,shopping bag,0.309,309.2,236.8,359.4,313.1,334.3,274.9,50.2,76.2,6
406,31.009,backpack,0.254,787.6,110.2,859.5,211.0,823.6,160.6,71.9,100.8,11
408,31.162,shopping bag,0.478,323.0,242.1,365.4,310.5,344.2,276.3,42.4,68.4,6
408,31.162,backpack,0.252,795.8,109.9,858.7,208.2,827.2,159.1,62.9,98.3,
410,31.314,shopping bag,0.424,340.4,250.5,370.3,294.7,355.4,272.6,29.9,44.1,6
410,31.314,shopping bag,0.346,305.7,232.4,338.5,305.6,322.1,269.0,32.7,73.3,6
410,31.314,backpack,0.313,809.4,111.2,859.0,204.9,834.2,158.0,49.6,93.6,
410,31.314,shopping bag,0.288,304.4,205.2,345.0,309.5,324.7,257.4,40.6,104.3,6
410,31.314,cardboard box,0.257,205.8,253.6,284.3,371.6,245.1,312.6,78.4,118.0,6
410,31.314,cardboard box,0.254,476.3,87.2,517.7,175.5,497.0,131.4,41.4,88.3,30
410,31.314,backpack,0.253,779.2,104.2,858.6,204.6,818.9,154.4,79.4,100.4,11
412,31.467,shopping bag,0.401,305.1,218.3,382.5,299.8,343.8,259.1,77.4,81.5,6
412,31.467,backpack,0.355,772.1,107.6,858.5,203.4,815.3,155.5,86.5,95.8,11
412,31.467,handbag,0.327,304.7,200.7,350.1,300.0,327.4,250.4,45.4,99.3,6
412,31.467,handbag,0.288,307.7,221.9,348.2,300.9,328.0,261.4,40.5,78.9,6
412,31.467,backpack,0.268,807.4,108.1,858.9,203.5,833.1,155.8,51.5,95.4,
414,31.62,backpack,0.415,805.6,111.0,858.3,202.8,831.9,156.9,52.7,91.8,
414,31.62,shopping bag,0.345,310.0,210.6,376.8,291.9,343.4,251.2,66.8,81.3,6
414,31.62,backpack,0.305,783.9,106.3,858.9,203.3,821.4,154.8,75.1,97.0,11
414,31.62,shopping bag,0.286,309.6,213.2,357.6,293.3,333.6,253.3,47.9,80.1,6
414,31.62,cardboard box,0.256,564.4,236.2,635.7,361.2,600.1,298.7,71.3,125.0,
416,31.773,shopping bag,0.385,311.1,205.8,365.5,287.0,338.3,246.4,54.4,81.2,6
416,31.773,shopping bag,0.353,808.8,113.5,857.5,202.8,833.2,158.2,48.8,89.3,
416,31.773,shopping bag,0.275,310.7,206.4,388.5,286.9,349.6,246.7,77.8,80.6,6
416,31.773,cardboard box,0.256,205.3,243.2,286.6,373.6,246.0,308.4,81.3,130.3,6
418,31.925,shopping bag,0.483,313.4,201.1,365.5,285.5,339.4,243.3,52.1,84.4,6
418,31.925,shopping bag,0.27,803.1,111.5,857.0,203.2,830.1,157.3,53.9,91.7,
420,32.078,shopping bag,0.431,309.5,199.6,363.3,282.8,336.4,241.2,53.9,83.1,6
420,32.078,backpack,0.256,783.6,102.2,851.5,202.4,817.5,152.3,67.9,100.2,41
422,32.231,shopping bag,0.437,309.6,198.4,361.9,281.5,335.8,240.0,52.4,83.1,6
422,32.231,backpack,0.398,779.7,103.0,833.9,200.4,806.8,151.7,54.2,97.4,
422,32.231,cardboard box,0.28,205.6,242.5,285.4,372.1,245.5,307.3,79.8,129.6,6
422,32.231,handbag,0.261,784.0,142.1,829.3,199.1,806.6,170.6,45.3,57.0,
422,32.231,backpack,0.253,755.7,100.1,834.1,200.4,794.9,150.2,78.4,100.2,11
424,32.384,shopping bag,0.55,307.0,199.9,359.0,282.6,333.0,241.2,52.1,82.7,6
424,32.384,cardboard box,0.303,205.5,241.3,285.2,372.2,245.4,306.7,79.7,130.9,6
424,32.384,handbag,0.303,768.8,106.5,819.8,196.2,794.3,151.3,51.0,89.8,11
424,32.384,shopping bag,0.257,307.9,199.6,385.7,280.8,346.8,240.2,77.8,81.2,6
426,32.536,shopping bag,0.324,305.9,204.6,386.7,285.4,346.3,245.0,80.9,80.8,6
426,32.536,shopping bag,0.259,204.1,240.7,285.8,372.8,244.9,306.7,81.8,132.0,6
428,32.689,handbag,0.489,307.9,216.3,387.4,294.1,347.6,255.2,79.5,77.8,6
428,32.689,shopping bag,0.294,755.7,127.6,801.4,192.8,778.6,160.2,45.7,65.1,11
428,32.689,shopping bag,0.268,204.0,240.9,286.4,373.7,245.2,307.3,82.4,132.8,6
430,32.842,shopping bag,0.573,343.0,236.5,384.2,305.3,363.6,270.9,41.3,68.7,30
430,32.842,handbag,0.364,307.7,211.0,350.2,303.5,329.0,257.3,42.4,92.6,6
430,32.842,shopping bag,0.33,307.1,230.8,378.5,304.6,342.8,267.7,71.4,73.8,6
430,32.842,cardboard box,0.31,417.3,92.9,462.0,158.3,439.6,125.6,44.7,65.4,
430,32.842,shopping bag,0.307,756.3,136.7,799.7,192.8,778.0,164.8,43.4,56.0,
432,32.995,shopping bag,0.509,310.0,232.6,344.0,309.1,327.0,270.8,34.0,76.5,6
432,32.995,shopping bag,0.466,339.0,234.1,378.7,311.9,358.9,273.0,39.8,77.7,30
432,32.995,cardboard box,0.325,417.4,93.8,462.3,160.6,439.8,127.2,44.9,66.7,
434,33.147,shopping bag,0.401,310.2,238.4,340.0,313.3,325.1,275.8,29.8,74.8,6
434,33.147,shopping bag,0.382,333.0,230.0,378.7,321.5,355.9,275.8,45.7,91.5,30
434,33.147,cardboard box,0.256,418.9,93.9,461.6,161.6,440.2,127.7,42.7,67.7,
436,33.3,shopping bag,0.536,330.1,235.9,378.6,322.5,354.4,279.2,48.6,86.7,6
438,33.453,shopping bag,0.504,317.9,230.4,375.9,325.8,346.9,278.1,58.0,95.5,6
438,33.453,backpack,0.481,775.9,106.8,828.0,209.5,802.0,158.1,52.1,102.7,41
438,33.453,backpack,0.35,732.0,99.8,830.5,208.5,781.3,154.1,98.5,108.6,11
438,33.453,cardboard box,0.305,418.9,93.8,461.4,161.5,440.1,127.6,42.5,67.8,
438,33.453,handbag,0.297,788.4,145.9,829.7,209.2,809.1,177.6,41.3,63.3,41
440,33.606,shopping bag,0.362,310.3,236.3,370.5,325.4,340.4,280.8,60.2,89.2,6
440,33.606,handbag,0.267,790.3,150.2,828.7,208.9,809.5,179.5,38.4,58.6,41
442,33.758,shopping bag,0.571,301.2,235.6,368.3,328.6,334.8,282.1,67.1,93.0,6
444,33.911,shopping bag,0.631,297.8,233.7,368.4,332.1,333.1,282.9,70.6,98.5,6
446,34.064,shopping bag,0.363,309.6,235.5,374.8,326.9,342.2,281.2,65.1,91.4,6
448,34.217,shopping bag,0.542,321.2,235.0,378.8,321.5,350.0,278.2,57.6,86.5,6
448,34.217,shopping bag,0.274,786.8,148.2,821.9,201.9,804.4,175.1,35.0,53.7,41
450,34.37,shopping bag,0.649,337.7,231.9,384.3,325.9,361.0,278.9,46.6,94.1,6
450,34.37,shopping bag,0.43,315.5,246.8,342.8,317.1,329.2,281.9,27.3,70.4,6
450,34.37,cardboard box,0.385,419.5,93.4,462.0,159.3,440.8,126.3,42.6,65.8,
452,34.522,shopping bag,0.641,350.0,241.5,393.7,323.6,371.8,282.5,43.6,82.1,6
452,34.522,shopping bag,0.3,336.1,234.5,394.4,324.0,365.2,279.2,58.3,89.5,6
452,34.522,shopping bag,0.294,326.0,236.8,359.8,319.3,342.9,278.0,33.8,82.5,6
452,34.522,handbag,0.274,758.4,125.4,807.7,185.5,783.1,155.5,49.3,60.1,11
454,34.675,shopping bag,0.604,349.4,238.8,390.8,323.7,370.1,281.3,41.5,84.9,6
454,34.675,shopping bag,0.387,324.8,239.6,355.6,318.3,340.2,278.9,30.8,78.7,6
456,34.828,shopping bag,0.405,337.1,230.4,385.3,327.1,361.2,278.8,48.2,96.7,6
456,34.828,shopping bag,0.368,318.4,233.8,350.9,319.8,334.7,276.8,32.5,86.1,6
458,34.981,shopping bag,0.542,326.1,241.4,383.8,327.2,355.0,284.3,57.6,85.8,6
458,34.981,shopping bag,0.259,735.3,108.7,792.4,180.5,763.9,144.6,57.1,71.7,11
462,35.286,shopping bag,0.52,299.2,239.8,367.8,330.1,333.5,284.9,68.6,90.3,6
462,35.286,shopping bag,0.259,741.3,114.5,794.6,181.5,768.0,148.0,53.2,67.0,11
464,35.439,shopping bag,0.469,302.2,236.8,370.1,326.2,336.1,281.5,67.9,89.3,6
464,35.439,shopping bag,0.292,742.8,116.3,797.9,184.5,770.4,150.4,55.1,68.1,11
466,35.592,shopping bag,0.672,313.3,236.0,378.2,328.3,345.8,282.2,65.0,92.3,6
466,35.592,backpack,0.255,678.3,91.0,801.8,193.5,740.0,142.2,123.5,102.5,11
468,35.744,shopping bag,0.621,332.2,245.1,381.9,320.8,357.0,283.0,49.7,75.7,6
468,35.744,shopping bag,0.38,306.9,247.1,336.3,321.1,321.6,284.1,29.4,74.1,6
468,35.744,backpack,0.273,677.0,91.5,802.4,193.5,739.7,142.5,125.4,102.0,11
468,35.744,shopping bag,0.254,738.8,91.6,801.3,185.3,770.0,138.4,62.5,93.6,11
470,35.897,backpack,0.381,671.1,91.3,803.4,194.8,737.2,143.1,132.3,103.5,11
470,35.897,backpack,0.307,665.1,94.1,763.8,195.6,714.5,144.9,98.8,101.5,11
472,36.05,backpack,0.404,681.0,91.3,803.2,193.7,742.1,142.5,122.2,102.4,11
472,36.05,shopping bag,0.266,347.2,235.0,389.1,301.2,368.1,268.1,41.8,66.2,
474,36.203,backpack,0.405,682.4,91.0,804.8,193.5,743.6,142.3,122.5,102.5,11
474,36.203,handbag,0.378,322.1,110.8,359.6,175.4,340.9,143.1,37.5,64.6,24
474,36.203,shopping bag,0.344,350.5,230.2,386.5,296.2,368.5,263.2,36.0,66.0,
474,36.203,shopping bag,0.319,313.5,204.3,359.0,296.6,336.2,250.5,45.6,92.4,6
476,36.355,shopping bag,0.521,322.7,113.5,364.2,176.3,343.5,144.9,41.5,62.8,24
476,36.355,shopping bag,0.388,312.6,215.3,391.2,295.4,351.9,255.4,78.6,80.1,6
476,36.355,backpack,0.356,677.6,90.9,803.6,194.7,740.6,142.8,126.0,103.8,11
476,36.355,handbag,0.282,316.1,219.3,360.5,292.6,338.3,255.9,44.4,73.3,6
476,36.355,cardboard box,0.268,204.7,243.1,284.7,371.0,244.7,307.1,80.0,127.9,6
476,36.355,backpack,0.258,672.0,91.4,768.5,196.4,720.2,143.9,96.5,105.0,11
478,36.508,shopping bag,0.586,317.2,211.9,395.4,294.2,356.3,253.0,78.3,82.3,6
478,36.508,shopping bag,0.453,324.6,117.6,367.4,176.3,346.0,146.9,42.8,58.7,24
478,36.508,backpack,0.347,675.8,91.0,803.9,194.6,739.9,142.8,128.0,103.6,11
478,36.508,shopping bag,0.313,319.0,218.0,371.7,291.7,345.3,254.8,52.7,73.7,6
478,36.508,backpack,0.282,668.4,91.5,771.1,196.6,719.8,144.1,102.7,105.1,11
478,36.508,cardboard box,0.264,205.1,243.5,284.6,371.0,244.8,307.3,79.6,127.5,6
480,36.661,shopping bag,0.637,322.1,214.9,398.5,293.8,360.3,254.4,76.4,78.8,6
480,36.661,cardboard box,0.305,203.5,337.4,360.0,546.3,281.7,441.9,156.5,209.0,
480,36.661,backpack,0.284,671.5,90.2,805.3,193.3,738.4,141.7,133.8,103.1,11
480,36.661,handbag,0.28,325.2,117.5,367.7,174.4,346.4,146.0,42.5,57.0,24
482,36.814,handbag,0.514,332.6,222.1,379.2,294.8,355.9,258.4,46.6,72.7,6
482,36.814,backpack,0.303,666.2,89.8,802.9,195.9,734.5,142.9,136.7,106.1,11
482,36.814,handbag,0.271,322.0,105.6,367.0,172.4,344.5,139.0,45.0,66.9,24
482,36.814,cardboard box,0.266,203.6,339.8,360.0,546.1,281.8,443.0,156.4,206.4,
484,36.966,shopping bag,0.416,345.0,229.8,418.2,304.9,381.6,267.4,73.2,75.1,6
484,36.966,shopping bag,0.376,345.3,231.0,394.1,303.5,369.7,267.2,48.8,72.5,6
484,36.966,backpack,0.355,669.0,89.9,764.8,198.1,716.9,144.0,95.8,108.3,11
484,36.966,cardboard box,0.284,203.7,340.7,360.0,546.1,281.8,443.4,156.3,205.4,
486,37.119,shopping bag,0.562,352.0,236.3,392.7,306.4,372.4,271.4,40.7,70.1,6
486,37.119,shopping bag,0.324,387.7,234.1,425.7,303.4,406.7,268.7,37.9,69.3,
486,37.119,shopping bag,0.27,759.5,128.2,808.9,184.3,784.2,156.2,49.4,56.0,11
488,37.272,shopping bag,0.484,350.8,235.5,388.5,312.5,369.6,274.0,37.8,77.0,6
488,37.272,shopping bag,0.432,382.9,237.7,426.5,314.0,404.7,275.9,43.6,76.4,
488,37.272,shopping bag,0.295,762.3,105.0,806.6,186.6,784.4,145.8,44.3,81.6,41
488,37.272,shopping bag,0.261,364.6,220.5,427.0,309.9,395.8,265.2,62.4,89.4,6
490,37.425,shopping bag,0.655,369.6,232.0,419.7,322.2,394.7,277.1,50.1,90.3,6
490,37.425,shopping bag,0.456,347.9,238.8,380.6,315.6,364.3,277.2,32.6,76.8,6
490,37.425,shopping bag,0.288,768.4,111.4,804.9,184.6,786.6,148.0,36.5,73.2,41
492,37.577,shopping bag,0.694,337.8,234.9,369.1,317.4,353.4,276.2,31.3,82.5,6
492,37.577,shopping bag,0.591,362.2,231.3,407.9,324.5,385.1,277.9,45.7,93.2,6
494,37.73,shopping bag,0.615,336.3,234.4,366.7,319.1,351.5,276.8,30.3,84.7,6
494,37.73,shopping bag,0.604,358.8,232.0,408.1,324.9,383.5,278.5,49.3,92.9,6
496,37.883,shopping bag,0.568,359.7,233.5,404.5,315.6,382.1,274.5,44.8,82.2,6
496,37.883,shopping bag,0.554,334.0,236.8,370.1,317.6,352.1,277.2,36.1,80.8,6
498,38.036,shopping bag,0.511,328.6,234.2,363.4,319.2,346.0,276.7,34.8,85.0,6
498,38.036,shopping bag,0.507,355.8,229.7,399.7,319.8,377.8,274.7,44.0,90.1,6
500,38.188,shopping bag,0.586,326.3,245.0,358.0,325.1,342.1,285.0,31.6,80.1,6
500,38.188,shopping bag,0.485,352.6,233.2,400.1,327.5,376.4,280.3,47.4,94.3,6
502,38.341,shopping bag,0.694,337.3,242.7,405.5,341.3,371.4,292.0,68.2,98.6,6
504,38.494,shopping bag,0.677,327.4,249.8,406.9,351.2,367.1,300.5,79.5,101.4,6
504,38.494,backpack,0.276,700.9,97.2,783.4,195.8,742.1,146.5,82.5,98.5,11
506,38.647,shopping bag,0.581,305.0,259.9,400.1,361.7,352.6,310.8,95.2,101.8,6
506,38.647,backpack,0.3,702.1,96.7,783.7,195.7,742.9,146.2,81.6,99.0,11
506,38.647,cardboard box,0.264,561.6,235.5,637.6,360.1,599.6,297.8,76.1,124.6,
508,38.799,shopping bag,0.558,301.0,261.4,399.3,363.8,350.1,312.6,98.4,102.4,6
508,38.799,backpack,0.348,698.7,97.3,782.4,196.1,740.6,146.7,83.7,98.7,11
508,38.799,cardboard box,0.279,561.8,235.5,638.0,359.9,599.9,297.7,76.1,124.4,
508,38.799,cardboard box,0.253,206.0,255.1,286.9,371.0,246.5,313.1,80.9,115.9,
510,38.952,shopping bag,0.642,303.6,263.3,392.4,364.8,348.0,314.1,88.8,101.5,6
510,38.952,backpack,0.332,702.2,96.9,786.7,195.8,744.5,146.4,84.4,98.9,11
510,38.952,cardboard box,0.272,562.3,235.5,637.6,359.8,599.9,297.6,75.3,124.4,
512,39.105,shopping bag,0.575,294.2,168.5,327.8,230.7,311.0,199.6,33.5,62.2,37
512,39.105,shopping bag,0.439,306.5,268.2,394.5,360.7,350.5,314.5,88.0,92.6,6
512,39.105,backpack,0.306,706.5,99.6,780.5,194.4,743.5,147.0,74.0,94.8,11
512,39.105,cardboard box,0.27,561.3,235.4,637.3,360.0,599.3,297.7,76.0,124.6,
514,39.258,shopping bag,0.591,293.3,165.7,327.6,230.4,310.5,198.0,34.2,64.7,37
514,39.258,shopping bag,0.42,308.1,260.7,403.2,352.8,355.7,306.8,95.0,92.0,6
514,39.258,cardboard box,0.273,561.4,235.6,637.0,359.7,599.2,297.7,75.5,124.2,
516,39.41,shopping bag,0.623,294.4,166.0,327.1,231.0,310.8,198.5,32.7,65.0,37
516,39.41,cardboard box,0.306,560.6,235.5,637.3,359.7,598.9,297.6,76.8,124.2,
516,39.41,handbag,0.3,325.8,124.8,364.2,180.6,345.0,152.7,38.4,55.8,6
516,39.41,shopping bag,0.284,316.9,267.2,413.8,352.7,365.4,310.0,96.8,85.5,6
518,39.563,shopping bag,0.598,293.9,165.7,326.8,231.9,310.3,198.8,32.9,66.2,37
518,39.563,shopping bag,0.404,326.7,270.5,423.7,358.8,375.2,314.6,97.0,88.3,6
518,39.563,cardboard box,0.31,560.2,235.5,637.5,359.5,598.9,297.5,77.3,124.0,
518,39.563,handbag,0.301,327.3,127.7,366.2,181.0,346.8,154.3,38.9,53.3,24
518,39.563,cardboard box,0.273,205.5,244.4,285.4,371.3,245.5,307.9,79.9,126.9,37
520,39.716,handbag,0.301,327.5,128.4,365.6,179.9,346.6,154.2,38.1,51.5,24
520,39.716,shopping bag,0.289,294.7,166.7,326.3,232.9,310.5,199.8,31.6,66.2,37
520,39.716,cardboard box,0.281,555.8,235.3,638.3,360.3,597.1,297.8,82.5,125.0,
520,39.716,cardboard box,0.267,205.7,250.5,286.1,371.8,245.9,311.1,80.4,121.2,37
522,39.869,shopping bag,0.591,345.0,278.9,444.3,375.6,394.7,327.3,99.3,96.7,6
522,39.869,handbag,0.316,330.5,130.7,368.0,180.7,349.3,155.7,37.5,50.0,24
522,39.869,cardboard box,0.309,558.4,235.3,638.2,359.8,598.3,297.6,79.8,124.5,
522,39.869,shopping bag,0.275,294.4,164.1,326.0,232.6,310.2,198.3,31.6,68.5,45
522,39.869,cardboard box,0.274,205.9,252.9,286.1,371.5,246.0,312.2,80.2,118.6,37
522,39.869,shopping bag,0.268,774.0,124.2,797.6,183.6,785.8,153.9,23.7,59.4,41
522,39.869,cardboard box,0.252,476.2,87.2,517.6,172.5,496.9,129.9,41.3,85.3,
524,40.021,shopping bag,0.57,376.8,278.5,474.8,380.8,425.8,329.7,98.0,102.3,6
524,40.021,handbag,0.348,332.9,125.2,370.8,178.0,351.9,151.6,37.9,52.8,24
524,40.021,cardboard box,0.281,560.7,235.1,637.9,359.9,599.3,297.5,77.3,124.8,
524,40.021,shopping bag,0.28,294.3,164.5,326.8,233.1,310.5,198.8,32.5,68.6,45
524,40.021,cardboard box,0.259,205.6,252.2,286.2,371.5,245.9,311.9,80.5,119.3,37
526,40.174,shopping bag,0.607,400.8,274.0,494.7,378.9,447.8,326.4,93.8,104.9,6
526,40.174,shopping bag,0.347,293.8,165.4,326.6,232.8,310.2,199.1,32.8,67.4,45
526,40.174,cardboard box,0.275,561.2,235.1,637.7,359.4,599.4,297.2,76.5,124.3,
526,40.174,handbag,0.269,332.9,122.5,371.1,177.6,352.0,150.1,38.2,55.1,24
526,40.174,cardboard box,0.256,205.7,252.6,286.5,371.6,246.1,312.1,80.8,119.0,37
528,40.327,shopping bag,0.423,442.7,272.7,526.3,376.4,484.5,324.5,83.6,103.7,6
528,40.327,handbag,0.406,334.9,124.6,371.0,178.9,352.9,151.7,36.1,54.3,24
528,40.327,shopping bag,0.353,293.8,162.5,326.8,232.6,310.3,197.5,33.0,70.1,45
528,40.327,handbag,0.313,237.6,197.0,277.0,240.7,257.3,218.8,39.4,43.7,37
528,40.327,cardboard box,0.296,561.3,235.3,637.5,361.3,599.4,298.3,76.2,126.0,
528,40.327,shopping bag,0.279,774.6,117.5,798.5,182.1,786.5,149.8,23.9,64.5,41
530,40.48,shopping bag,0.496,293.4,165.2,326.9,232.5,310.1,198.8,33.4,67.3,45
530,40.48,handbag,0.455,334.6,124.6,372.1,178.6,353.3,151.6,37.5,54.0,24
530,40.48,handbag,0.254,239.5,196.4,278.3,241.3,258.9,218.9,38.8,44.9,37
532,40.632,shopping bag,0.659,292.6,169.5,326.7,231.8,309.6,200.6,34.1,62.4,37
532,40.632,handbag,0.354,334.9,124.6,371.8,178.2,353.4,151.4,36.9,53.6,24
534,40.785,shopping bag,0.596,293.0,170.1,326.5,231.4,309.7,200.7,33.5,61.3,37
534,40.785,handbag,0.358,336.0,125.1,371.4,177.8,353.7,151.5,35.4,52.7,24
536,40.938,shopping bag,0.581,292.4,171.7,326.8,231.0,309.6,201.3,34.3,59.3,37
536,40.938,shopping bag,0.434,332.3,116.4,373.9,176.6,353.1,146.5,41.6,60.1,24
538,41.091,shopping bag,0.565,291.6,173.9,326.7,230.8,309.2,202.3,35.1,56.9,45
538,41.091,handbag,0.444,332.4,115.2,373.9,176.2,353.1,145.7,41.5,60.9,24
540,41.243,shopping bag,0.532,292.3,172.9,326.4,230.4,309.4,201.7,34.2,57.5,45
540,41.243,handbag,0.508,332.3,114.2,374.3,176.9,353.3,145.6,42.0,62.7,24
540,41.243,cardboard box,0.273,205.9,249.6,286.3,372.0,246.1,310.8,80.4,122.4,
542,41.396,handbag,0.515,333.2,115.7,374.6,177.2,353.9,146.5,41.4,61.6,24
542,41.396,shopping bag,0.485,292.9,171.3,326.4,229.5,309.7,200.4,33.5,58.2,
544,41.549,handbag,0.558,334.4,118.1,374.8,176.6,354.6,147.3,40.4,58.5,24
544,41.549,shopping bag,0.413,291.4,167.7,326.6,229.7,309.0,198.7,35.2,62.1,
546,41.702,shopping bag,0.464,291.5,168.2,326.6,230.3,309.1,199.3,35.1,62.2,45
546,41.702,handbag,0.454,336.3,125.2,374.0,178.5,355.2,151.9,37.8,53.3,24
548,41.854,shopping bag,0.509,291.9,167.7,326.5,230.1,309.2,198.9,34.7,62.4,45
548,41.854,handbag,0.467,336.2,124.5,374.0,178.5,355.1,151.5,37.8,54.0,24
548,41.854,shopping bag,0.258,774.1,116.1,797.5,183.0,785.8,149.5,23.4,66.9,41
550,42.007,shopping bag,0.521,292.6,167.7,327.0,229.7,309.8,198.7,34.5,62.0,
550,42.007,shopping bag,0.426,333.4,116.5,375.1,175.9,354.3,146.2,41.7,59.4,24
550,42.007,shopping bag,0.302,774.2,121.8,797.2,183.3,785.7,152.6,23.0,61.4,41
552,42.16,shopping bag,0.533,291.4,166.2,326.8,230.1,309.1,198.1,35.4,63.9,
552,42.16,handbag,0.429,336.1,123.6,374.1,178.5,355.1,151.1,38.1,54.9,24
554,42.313,shopping bag,0.511,292.3,172.6,326.8,230.8,309.5,201.7,34.4,58.2,
554,42.313,handbag,0.454,336.1,125.0,374.3,179.0,355.2,152.0,38.2,54.0,24
556,42.465,shopping bag,0.478,292.0,173.0,326.9,229.7,309.4,201.3,35.0,56.7,24
556,42.465,handbag,0.46,336.1,126.8,373.2,179.3,354.6,153.1,37.1,52.6,24
558,42.618,handbag,0.47,335.9,126.6,373.2,179.3,354.6,153.0,37.3,52.7,24
558,42.618,shopping bag,0.407,290.1,170.9,327.9,229.3,309.0,200.1,37.8,58.5,24
560,42.771,handbag,0.547,336.3,127.8,372.8,179.2,354.5,153.5,36.6,51.4,24
560,42.771,shopping bag,0.38,290.6,169.8,328.4,229.3,309.5,199.5,37.8,59.5,24
560,42.771,shopping bag,0.364,911.9,567.0,984.0,670.5,947.9,618.7,72.1,103.4,46
560,42.771,shopping bag,0.28,331.3,117.8,375.0,180.3,353.2,149.1,43.7,62.5,24
562,42.924,handbag,0.534,336.3,125.3,373.6,179.3,355.0,152.3,37.3,54.1,24
562,42.924,handbag,0.361,293.4,174.3,327.8,228.3,310.6,201.3,34.5,54.1,24
562,42.924,shopping bag,0.313,925.2,598.0,1003.0,708.8,964.1,653.4,77.8,110.8,46
564,43.076,handbag,0.587,336.4,126.4,373.6,178.4,355.0,152.4,37.2,52.1,24
564,43.076,handbag,0.367,292.8,174.3,328.3,227.4,310.6,200.8,35.5,53.1,24
564,43.076,shopping bag,0.301,774.6,131.7,798.0,183.8,786.3,157.8,23.4,52.2,41
566,43.229,shopping bag,0.55,332.1,117.3,374.2,176.9,353.1,147.1,42.1,59.6,24
566,43.229,shopping bag,0.428,292.9,173.2,327.1,225.4,310.0,199.3,34.2,52.2,
566,43.229,shopping bag,0.279,774.5,131.9,797.7,184.1,786.1,158.0,23.2,52.1,41
568,43.382,handbag,0.589,334.8,119.1,374.1,176.9,354.5,148.0,39.3,57.8,24
568,43.382,handbag,0.557,291.7,172.4,333.3,224.1,312.5,198.2,41.6,51.6,24
568,43.382,shopping bag,0.322,774.0,132.2,797.4,184.2,785.7,158.2,23.4,52.1,41
570,43.535,shopping bag,0.684,289.9,169.0,336.0,222.8,312.9,195.9,46.1,53.9,24
570,43.535,shopping bag,0.545,336.5,118.3,374.5,176.9,355.5,147.6,38.0,58.6,24
